NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156002;322;4;10028;21;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156006;322;4;10028;5710;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156009;322;4;10028;5902;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156012;322;4;10028;5814;1;3550308;35;3
2023;1156013;322;4;10028;5814;1;3550308;35;3
2023;1156013;322;4;10028;5814;1;3550308;35;3
2023;1156013;322;4;10028;5814;1;3550308;35;3
2023;1156013;322;4;10028;5814;1;3550308;35;3
2023;1156013;322;4;10028;5814;1;3550308;35;3
2023;1156013;322;4;10028;5814;1;3550308;35;3
2023;1156013;322;4;10028;5814;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156014;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
2023;1156016;322;4;10028;5902;1;3550308;35;3
